GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,AT5AA,AT5AB,AL8AA,AL8AB,AL8AC,AL8AD,AL8AE,AL8AF,AL8AG,AL8AH,AJ6AA,AJ6AB,AJ6AC,AJ6AD,AJ6AE,AJ6AF,AJ6AG,AJ6AH,AJ6AI,AJ6AJ,AJ6AK,AJ6AL,AJ6AM,AJ6AN,AJ6AO,AJ6AP,AJ6AQ,AJ6AR,AJ6AS,AJ6AT,AJ6AU,AJ6AV,AJ6AW,AJ6AX,AJ6AY,AJ6AZ,AJ6BA,AJ6BB,AJ6BC,AJ6BD,AT5AAM,AT5ABM,AL8AAM,AL8ABM,AL8ACM,AL8ADM,AL8AEM,AL8AFM,AL8AGM,AJ6AAM,AJ6ABM,AJ6ACM,AJ6ADM,AJ6AEM,AJ6AFM,AJ6AGM,AJ6AHM,AJ6AIM,AJ6AJM,AJ6AKM,AJ6ALM,AJ6AMM,AJ6ANM,AJ6AOM,AJ6APM,AJ6AQM,AJ6ARM,AJ6ASM,AJ6ATM,AJ6AUM,AJ6AVM,AJ6AWM,AJ6AXM,AJ6AYM,AJ6AZM,AJ6BAM,AJ6BBM,AJ6BCM
"G2500270","1990","Massachusetts","25","Worcester","027","Worcester County",667002,42703,516736,131451,84271,17472,20662,9046,18815,,84,1075,125,488,2766,82,361,1549,248,73,1439,2443,1351,253,120,373,1830,161,1442,658,1156,462,7492,1214,126,489,573,8205,4875,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600010","1990","Michigan","26","Alcona","001","Alcona County",9974,171,8110,1791,354,806,468,163,73,,2,3,0,0,10,2,2,22,0,0,4,2,0,0,4,0,16,0,2,6,0,0,18,0,0,0,0,66,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600030","1990","Michigan","26","Alger","003","Alger County",8874,98,7502,1326,169,757,234,166,46,,0,0,0,0,9,0,0,7,0,0,0,2,0,0,4,3,0,0,37,4,0,0,7,3,0,0,2,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600050","1990","Michigan","26","Allegan","005","Allegan County",88831,1678,72817,15523,1404,8448,4560,1111,491,,12,0,15,10,71,19,4,201,292,0,0,0,0,11,13,27,49,0,44,26,0,3,217,0,0,23,397,116,55,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600070","1990","Michigan","26","Alpena","007","Alpena County",30223,382,26960,3132,510,1611,652,359,131,,0,0,19,9,22,0,7,106,8,0,0,2,0,0,0,0,26,8,26,25,0,7,34,0,8,0,2,67,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600090","1990","Michigan","26","Antrim","009","Antrim County",17915,270,15131,2711,482,1340,640,249,73,,5,1,0,12,33,4,0,32,8,0,0,9,0,7,0,0,4,0,27,3,0,0,5,0,2,0,4,93,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600110","1990","Michigan","26","Arenac","011","Arenac County",14741,190,13289,1417,235,584,394,204,35,,2,0,0,0,42,7,0,15,2,0,0,0,0,3,5,0,15,0,3,12,0,1,4,8,0,0,15,52,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600130","1990","Michigan","26","Baraga","013","Baraga County",7849,105,6778,1047,95,737,137,78,24,,0,0,0,0,8,0,0,21,2,0,0,0,0,2,0,0,0,0,44,0,0,3,0,0,0,2,0,21,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600150","1990","Michigan","26","Barry","015","Barry County",49610,447,42318,7163,800,3602,1965,796,129,,0,2,4,2,40,15,0,41,97,0,0,7,0,18,7,2,12,0,0,24,2,0,51,0,0,0,27,69,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600170","1990","Michigan","26","Bay","017","Bay County",110597,1126,100233,9935,1353,4321,3107,1154,429,,0,23,0,0,146,31,22,189,2,0,0,25,2,0,6,0,122,0,16,50,5,22,131,0,7,13,80,171,14,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600190","1990","Michigan","26","Benzie","019","Benzie County",12047,153,9947,2061,212,1124,510,215,39,,2,0,0,3,16,0,0,25,9,0,3,0,0,0,0,0,2,0,4,7,0,0,15,0,0,0,13,49,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600210","1990","Michigan","26","Berrien","021","Berrien County",155951,5427,93899,60909,3594,37466,16865,2984,1143,,15,17,9,41,205,34,16,876,36,32,34,121,12,87,78,105,457,12,159,206,27,21,844,381,50,32,170,540,663,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600230","1990","Michigan","26","Branch","023","Branch County",41100,402,30374,10540,883,7062,2114,481,186,,0,0,0,0,60,0,2,44,9,0,6,8,0,13,19,0,25,0,8,5,4,17,79,0,0,0,15,72,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600250","1990","Michigan","26","Calhoun","025","Calhoun County",133691,2291,101860,31179,2950,13177,12860,2192,652,,15,23,18,24,209,19,10,325,56,7,29,22,9,6,11,5,96,19,90,84,32,354,326,40,22,6,108,216,70,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600270","1990","Michigan","26","Cass","027","Cass County",48822,655,24869,23742,801,18859,3444,638,211,,10,7,0,0,61,6,3,71,19,0,4,6,19,5,19,1,38,0,65,9,3,7,95,35,0,9,41,77,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600290","1990","Michigan","26","Charlevoix","029","Charlevoix County",21154,314,17936,3083,487,1611,614,371,135,,0,20,9,2,30,20,9,73,2,0,0,9,0,4,0,0,11,4,3,0,2,9,10,5,0,0,0,73,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600310","1990","Michigan","26","Cheboygan","031","Cheboygan County",21059,339,18427,2510,349,1362,553,246,122,,0,0,6,5,51,8,0,43,14,0,0,1,0,5,10,0,11,0,10,2,6,4,2,0,0,0,3,110,2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600330","1990","Michigan","26","Chippewa","033","Chippewa County",33675,929,26926,5958,873,2662,1714,709,791,,0,2,3,8,48,0,8,65,9,0,0,29,0,4,0,0,0,0,26,0,0,2,58,0,0,7,0,590,18,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600350","1990","Michigan","26","Clare","035","Clare County",24634,318,21164,3335,427,1557,988,363,135,,0,2,2,0,40,3,4,26,3,0,0,0,0,0,3,7,14,5,6,2,0,10,10,1,0,0,0,173,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600370","1990","Michigan","26","Clinton","037","Clinton County",57410,473,50429,6774,967,3104,1868,835,207,,5,0,0,0,52,3,17,56,19,0,10,18,0,25,5,0,25,0,26,17,0,18,28,2,0,1,32,66,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600390","1990","Michigan","26","Crawford","039","Crawford County",12054,206,10098,1932,266,937,468,261,24,,10,0,0,0,28,4,11,30,8,0,0,3,0,4,7,0,9,0,9,0,0,1,7,0,0,0,0,61,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600410","1990","Michigan","26","Delta","041","Delta County",37431,349,31159,6115,403,4648,645,419,157,,1,8,5,42,44,0,8,55,2,0,11,0,0,2,0,0,6,0,53,3,2,3,23,9,11,0,0,45,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600430","1990","Michigan","26","Dickinson","043","Dickinson County",26539,292,20009,6384,453,4809,620,502,146,,0,0,0,17,15,20,0,14,2,0,5,73,0,0,6,0,0,0,16,8,0,0,26,3,0,0,0,56,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600450","1990","Michigan","26","Eaton","045","Eaton County",91342,1537,75578,15294,1902,7294,4694,1404,470,,0,16,0,2,113,7,6,191,64,2,20,82,0,33,7,0,23,0,26,11,21,17,289,26,8,31,89,328,93,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600470","1990","Michigan","26","Emmet","047","Emmet County",24666,374,20617,3926,548,2298,697,383,123,,3,5,3,0,31,0,1,41,6,10,0,14,0,7,3,1,20,0,11,5,2,0,38,0,0,0,6,117,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600490","1990","Michigan","26","Genesee","049","Genesee County",421796,8663,329333,90337,7834,27943,50186,4374,2126,,51,50,14,37,910,34,92,753,39,32,309,190,0,112,271,0,216,14,196,230,227,38,2004,216,18,18,198,1703,369,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600510","1990","Michigan","26","Gladwin","051","Gladwin County",21632,264,18553,3026,431,1426,939,230,53,,3,5,2,0,28,3,0,38,2,0,0,21,0,3,3,0,13,7,2,6,0,0,4,0,0,0,1,109,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600530","1990","Michigan","26","Gogebic","053","Gogebic County",17695,357,12622,5030,140,4335,266,289,43,,0,2,2,13,14,23,10,43,6,0,0,57,0,18,2,0,13,2,101,0,0,11,8,0,0,0,2,14,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600550","1990","Michigan","26","Grand Traverse","055","Grand Traverse County",63162,1111,51320,11446,1616,5672,2535,1623,396,,17,8,18,14,120,15,8,171,11,2,0,18,0,28,12,0,2,9,19,16,5,0,214,3,24,7,39,299,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600570","1990","Michigan","26","Gratiot","057","Gratiot County",38577,405,34309,4100,519,1932,1255,394,168,,3,6,0,0,56,4,2,21,12,2,0,0,0,29,2,0,2,0,14,3,7,27,25,2,0,11,71,77,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600590","1990","Michigan","26","Hillsdale","059","Hillsdale County",43018,413,32383,10451,819,7033,2038,561,184,,3,5,0,0,40,6,0,50,4,6,0,17,0,5,2,0,14,0,9,12,5,36,39,10,0,0,4,125,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600610","1990","Michigan","26","Houghton","061","Houghton County",34469,977,28636,5702,581,3687,779,655,131,,5,0,3,6,26,7,5,53,3,7,2,39,0,15,3,6,22,8,111,2,166,41,260,32,0,2,7,96,12,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600630","1990","Michigan","26","Huron","063","Huron County",34512,439,31790,2619,444,1140,767,268,103,,0,8,3,0,34,12,2,85,2,0,2,5,0,0,4,0,22,0,12,7,2,15,55,0,4,0,12,135,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600650","1990","Michigan","26","Ingham","065","Ingham County",269633,12279,205115,62747,9884,25559,21678,5626,1771,,14,43,21,39,515,59,129,511,103,27,163,157,0,32,73,16,294,38,173,140,1239,309,4646,786,56,180,654,886,686,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600670","1990","Michigan","26","Ionia","067","Ionia County",56515,509,50559,5793,573,2458,1930,832,163,,0,14,0,0,47,0,5,38,22,0,0,0,0,16,0,6,2,0,11,21,0,12,58,0,0,4,85,91,5,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600690","1990","Michigan","26","Iosco","069","Iosco County",29491,718,20881,8011,1420,3048,2391,1152,599,,8,14,0,3,107,14,3,86,3,0,9,20,2,7,18,4,17,0,39,8,0,33,102,8,0,2,36,154,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600710","1990","Michigan","26","Iron","071","Iron County",12823,352,9694,3090,176,2479,230,205,39,,5,5,3,20,29,8,0,38,0,3,0,99,0,7,8,0,19,0,49,0,0,6,6,0,0,0,0,41,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600730","1990","Michigan","26","Isabella","073","Isabella County",53727,897,45584,7770,1089,3754,1915,1012,373,,0,6,8,6,77,0,9,64,25,4,6,7,0,15,3,0,17,2,16,0,44,25,210,20,9,22,35,167,41,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600750","1990","Michigan","26","Jackson","075","Jackson County",147706,2050,118470,28684,2953,12922,11049,1760,552,,0,34,11,5,266,17,22,242,34,9,43,34,0,14,22,7,92,10,74,3,11,60,287,38,9,7,85,384,61,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600770","1990","Michigan","26","Kalamazoo","077","Kalamazoo County",215857,7554,162216,52200,6658,27406,14127,4009,1441,,0,32,0,60,503,42,68,500,869,20,81,79,10,17,66,15,157,0,127,412,312,277,1965,325,45,92,372,476,332,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600790","1990","Michigan","26","Kalkaska","079","Kalkaska County",13360,137,11253,2062,191,1015,624,232,45,,7,0,0,0,15,0,2,23,0,0,0,0,0,3,0,2,0,0,6,0,0,5,5,0,2,0,0,50,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600810","1990","Michigan","26","Kent","081","Kent County",484833,15798,394910,85928,12272,40794,24428,8434,3995,,27,80,16,70,686,102,97,946,3054,6,107,338,0,6,140,141,715,137,137,628,360,63,3050,254,57,456,1569,1381,661,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600830","1990","Michigan","26","Keweenaw","083","Keweenaw County",1667,34,1505,151,7,100,21,23,11,,0,0,0,0,6,0,2,4,0,0,0,4,0,0,0,0,0,0,8,3,0,0,2,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600850","1990","Michigan","26","Lake","085","Lake County",8451,132,6197,2242,185,1013,847,197,12,,0,0,0,0,27,0,0,26,12,0,2,0,0,3,0,3,5,0,1,3,0,0,3,0,2,0,6,21,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600870","1990","Michigan","26","Lapeer","087","Lapeer County",73524,1244,65134,8065,1173,3039,3021,832,325,,0,29,0,22,125,12,2,126,49,12,18,27,0,1,31,4,36,24,72,24,0,62,76,8,17,3,96,338,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600890","1990","Michigan","26","Leelanau","089","Leelanau County",16282,245,13218,2916,447,1598,525,346,148,,2,12,3,4,18,2,0,37,10,0,0,0,3,0,2,3,6,0,11,2,0,17,14,0,2,2,34,46,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600910","1990","Michigan","26","Lenawee","091","Lenawee County",89993,1483,67368,22173,1864,12650,6567,1092,452,,0,15,8,0,152,0,8,189,13,4,4,44,0,35,27,2,64,18,47,16,30,75,153,5,0,11,252,162,92,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600930","1990","Michigan","26","Livingston","093","Livingston County",112908,2737,92455,19945,3751,9105,5358,1731,508,,31,52,14,23,468,51,14,388,43,14,25,70,0,19,23,6,71,11,84,64,0,47,185,14,6,0,23,900,34,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600950","1990","Michigan","26","Luce","095","Luce County",5677,86,5012,614,51,343,146,74,51,,0,0,0,4,8,7,0,7,0,0,0,2,0,4,0,0,0,0,6,8,0,0,2,0,0,0,2,31,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600970","1990","Michigan","26","Mackinac","097","Mackinac County",10554,120,8969,1520,171,915,250,184,65,,0,4,0,0,14,0,0,10,0,0,0,0,0,0,6,0,5,0,15,2,1,0,0,0,0,0,0,57,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2600990","1990","Michigan","26","Macomb","099","Macomb County",668291,49109,564287,100052,24171,32520,35586,7775,3952,,59,265,22,54,2963,443,334,4400,294,54,1065,7652,33,467,329,107,4008,776,5881,1201,872,212,7763,403,177,142,259,7611,599,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601010","1990","Michigan","26","Manistee","101","Manistee County",21052,213,17991,2952,335,1663,703,251,109,,3,2,0,8,32,1,5,38,7,0,0,0,0,3,3,0,5,1,9,0,0,4,6,0,2,0,4,57,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601030","1990","Michigan","26","Marquette","103","Marquette County",69713,1174,52668,16160,2057,8534,3225,2344,885,,7,18,18,4,117,10,22,71,23,0,54,53,0,0,10,0,41,0,187,3,46,25,194,8,24,2,18,172,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601050","1990","Michigan","26","Mason","105","Mason County",25257,280,21162,4045,435,2417,846,347,50,,9,4,0,0,49,8,3,51,9,2,3,6,0,0,0,14,20,0,8,2,4,15,6,0,0,0,7,50,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601070","1990","Michigan","26","Mecosta","107","Mecosta County",36598,710,31022,5376,724,2792,1200,660,200,,2,0,5,0,35,0,0,54,22,0,6,5,6,6,2,2,7,2,9,8,0,34,123,76,0,0,3,143,135,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601090","1990","Michigan","26","Menominee","109","Menominee County",24664,256,14089,10507,310,9473,427,297,68,,0,0,2,11,51,2,0,21,0,2,0,8,0,6,2,3,11,0,31,0,9,3,36,0,2,0,2,38,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601110","1990","Michigan","26","Midland","111","Midland County",73696,1955,58266,15094,2846,6802,3692,1754,336,,8,40,0,16,147,9,23,181,75,65,8,10,12,0,15,0,21,21,35,24,164,25,364,28,38,9,30,413,159,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601130","1990","Michigan","26","Missaukee","113","Missaukee County",12029,118,10751,1231,140,620,307,164,47,,2,1,0,0,10,3,3,18,13,3,3,2,0,0,4,1,0,0,0,0,0,0,13,0,0,0,2,28,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601150","1990","Michigan","26","Monroe","115","Monroe County",131669,1931,78311,52930,2982,38180,10409,1359,428,,0,9,0,1,103,36,28,228,0,0,37,289,0,26,65,6,82,5,109,0,0,161,93,23,0,0,59,488,44,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601170","1990","Michigan","26","Montcalm","117","Montcalm County",52621,438,46765,5660,614,2624,1731,691,196,,8,0,0,0,43,8,0,37,28,0,0,10,0,0,0,0,33,0,8,17,0,39,49,0,0,15,53,62,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601190","1990","Michigan","26","Montmorency","119","Montmorency County",8778,158,7313,1435,242,682,389,122,30,,2,3,0,0,27,3,2,31,0,3,0,5,0,2,0,0,7,0,6,0,0,2,4,0,2,0,0,48,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601210","1990","Michigan","26","Muskegon","121","Muskegon County",156993,1990,129211,26905,2510,11163,11028,2204,877,,29,13,0,33,150,27,7,230,123,14,23,62,0,20,17,20,100,4,57,13,51,32,271,26,11,42,174,322,63,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601230","1990","Michigan","26","Newaygo","123","Newaygo County",37700,502,31979,5532,486,2998,1454,594,189,,5,0,4,0,20,0,0,61,107,0,0,13,2,0,6,0,5,0,6,14,7,13,33,3,4,3,118,60,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601250","1990","Michigan","26","Oakland","125","Oakland County",1007435,76157,764663,234761,53901,87792,76789,16279,8011,,149,443,138,304,5695,480,504,4329,514,140,976,2315,21,707,680,370,3536,1387,2405,3837,2487,2535,23273,1125,281,187,909,12812,1942,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601270","1990","Michigan","26","Oceana","127","Oceana County",22063,391,18259,3646,267,1889,1171,319,158,,0,2,3,2,22,0,5,54,20,0,5,2,0,2,0,0,10,2,4,0,0,3,0,0,3,0,197,35,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601290","1990","Michigan","26","Ogemaw","129","Ogemaw County",18434,247,16135,2221,337,944,687,253,78,,0,0,0,0,35,0,5,61,0,2,3,0,0,2,2,0,11,0,6,0,0,0,3,0,0,0,2,108,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601310","1990","Michigan","26","Ontonagon","131","Ontonagon County",8751,103,7059,1677,84,1275,172,146,15,,0,9,5,6,14,0,0,8,0,0,0,0,0,2,0,2,4,0,20,0,0,1,3,0,2,0,0,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601330","1990","Michigan","26","Osceola","133","Osceola County",19980,166,17379,2517,244,1268,742,263,84,,0,2,0,0,18,0,2,40,12,0,0,2,0,2,0,0,17,0,7,3,0,0,7,0,0,0,2,45,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601350","1990","Michigan","26","Oscoda","135","Oscoda County",7740,102,6298,1407,154,775,381,97,35,,3,0,0,0,17,0,0,19,2,0,0,2,0,6,0,0,3,0,5,0,0,0,0,0,0,0,1,38,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601370","1990","Michigan","26","Otsego","137","Otsego County",17609,348,14956,2577,422,1264,578,313,76,,0,0,0,1,38,10,0,41,0,7,0,18,0,0,0,0,28,2,16,3,0,0,30,4,0,0,0,127,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601390","1990","Michigan","26","Ottawa","139","Ottawa County",181147,6621,152182,27717,3670,14655,6359,3033,1248,,7,63,0,31,240,16,6,347,1624,0,7,35,2,45,54,0,91,0,37,53,60,180,1398,19,4,71,1365,447,141,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601410","1990","Michigan","26","Presque Isle","141","Presque Isle County",13598,145,12284,1266,242,668,238,118,48,,0,0,0,0,6,8,0,11,0,0,0,3,0,0,3,0,4,4,13,0,0,0,28,0,0,0,0,50,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601430","1990","Michigan","26","Roscommon","143","Roscommon County",19352,424,16212,3063,433,1538,861,231,77,,3,4,0,3,67,2,0,68,2,0,0,4,0,5,0,0,28,0,31,4,0,6,10,0,0,0,2,166,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601450","1990","Michigan","26","Saginaw","145","Saginaw County",207963,3983,173025,34081,3473,10131,18192,2285,857,,0,26,7,8,272,31,41,471,38,0,61,55,0,44,27,14,126,10,66,333,81,34,883,6,2,7,653,333,204,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601470","1990","Michigan","26","St Clair","147","St. Clair County",141905,3702,124107,16508,2699,6186,5873,1750,1290,,0,39,0,0,277,5,28,373,28,5,24,48,0,45,16,0,166,27,195,36,0,26,310,6,6,20,27,1824,48,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601490","1990","Michigan","26","St Joseph","149","St. Joseph County",58137,776,39850,18086,1084,12740,3224,1038,201,,0,0,0,10,52,23,2,60,28,8,0,19,0,15,2,4,9,0,33,70,0,43,163,2,11,0,64,99,37,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601510","1990","Michigan","26","Sanilac","151","Sanilac County",39139,789,35228,3726,605,1362,1362,397,185,,4,10,0,0,66,13,17,105,7,0,3,48,0,7,20,1,44,6,56,9,0,5,29,8,6,1,26,263,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601530","1990","Michigan","26","Schoolcraft","153","Schoolcraft County",8202,100,7034,1135,101,733,216,85,33,,0,0,0,11,9,0,0,27,0,0,0,2,0,3,0,0,0,0,2,0,0,0,3,0,0,0,4,33,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601550","1990","Michigan","26","Shiawassee","155","Shiawassee County",68952,818,60637,8051,955,3360,2826,910,264,,0,0,0,11,93,13,17,88,36,11,4,19,0,84,17,0,2,0,34,10,0,14,77,0,0,2,13,190,42,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601570","1990","Michigan","26","Tuscola","157","Tuscola County",54872,626,49696,4952,632,1976,1843,501,224,,0,2,0,0,55,11,6,87,20,7,0,10,0,2,49,0,38,2,4,13,5,7,50,0,5,6,22,198,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601590","1990","Michigan","26","Van Buren","159","Van Buren County",68627,1433,48155,20112,1111,11466,6623,912,360,,8,11,0,3,47,37,8,136,63,0,0,27,0,20,7,26,106,17,66,30,2,19,93,13,20,2,480,108,55,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601610","1990","Michigan","26","Washtenaw","161","Washtenaw County",263522,19415,173277,87759,19048,33287,27377,8047,2486,,74,51,49,109,1009,82,142,1090,207,31,446,161,59,77,150,24,176,272,552,442,2465,899,6436,627,54,171,312,1657,1054,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601630","1990","Michigan","26","Wayne","163","Wayne County",2009351,102336,1472097,525342,65893,108769,331668,19012,11912,,135,730,135,165,6362,674,532,4227,380,139,2162,5999,33,642,1467,548,7087,2356,6857,1657,1899,1092,27450,1661,198,649,4261,15496,3967,3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2601650","1990","Michigan","26","Wexford","165","Wexford County",26013,347,22453,3402,485,1766,800,351,158,,0,3,0,0,25,2,9,54,2,0,0,4,0,2,0,4,23,4,7,2,0,7,80,8,0,0,0,86,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2700010","1990","Minnesota","27","Aitkin","001","Aitkin County",12330,95,9791,2479,115,1870,198,296,60,,0,4,2,2,6,0,0,21,3,0,0,0,2,3,0,0,0,0,11,3,0,0,3,0,0,0,3,27,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2700030","1990","Minnesota","27","Anoka","003","Anoka County",239551,4090,189495,48615,3415,34129,4485,6586,1441,,13,30,45,63,203,19,30,397,75,15,56,37,4,25,44,0,137,11,91,180,243,44,1294,101,12,5,62,538,225,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G2700050","1990","Minnesota","27","Becker","005","Becker County",27592,289,20703,6790,237,5439,353,761,99,,4,5,17,5,29,0,0,41,0,0,0,0,0,0,2,0,0,21,8,19,0,4,44,2,0,2,7,77,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
